NU_INSCRICAO,TP_SEXO,TP_FAIXA_ETARIA,TP_COR_RACA,TP_ESCOLA,TP_ENSINO,TP_DEPENDENCIA_ADM_ESC,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,MEDIA_GERAL
210060616861,Feminino,2,Amarela,Pública,Ensino Regular,NA,0,1,1,0,0,389.8,373.4,0,440,F,E,B,B,3,240.64
210059448491,Feminino,4,Parda,Não respondeu,NA,NA,1,1,1,1,499.2,622.6,630.9,532.1,660,B,C,A,A,4,588.96
210060106827,Feminino,19,Parda,Não respondeu,NA,NA,1,1,1,1,499.9,399.7,410.4,352.4,440,B,B,B,B,2,420.47999999999996
210060619155,Feminino,7,Parda,Não respondeu,NA,NA,0,0,0,0,0,0,0,0,0,B,B,A,A,4,0
210058768893,Feminino,2,Branca,Pública,Ensino Regular,Estadual,1,1,1,1,522.7,534.2,578,370.6,460,C,C,A,A,3,493.1
210061978769,Feminino,1,Branca,Não respondeu,NA,NA,1,1,1,1,493.5,589.3,579.1,586.6,740,F,G,D,D,4,597.7
210058379739,Masculino,2,Branca,Não respondeu,NA,NA,1,1,1,1,533.9,576.8,570.6,667.4,880,G,F,D,D,3,645.74
210058874604,Masculino,3,Parda,Pública,Ensino Regular,Estadual,0,0,0,0,0,0,0,0,0,H,D,A,A,1,0
210058346690,Masculino,5,Parda,Não respondeu,NA,NA,1,1,1,1,441.4,498.8,368.9,415.6,600,F,F,D,D,5,464.94
210058700924,Feminino,2,Branca,Pública,Ensino Regular,NA,0,1,1,0,0,533.1,509.2,0,600,D,G,C,D,3,328.46
210059797038,Feminino,7,Branca,Não respondeu,NA,NA,1,1,1,1,551.8,574.2,586.9,494.4,800,E,E,B,B,2,601.46
210060562971,Feminino,13,Parda,Não respondeu,NA,NA,1,1,1,1,550.8,528.1,500.6,567,460,A,B,B,B,3,521.3
210059197375,Feminino,13,Parda,Não respondeu,NA,NA,1,1,1,1,457.5,327.9,347.6,446.3,600,B,B,A,A,5,435.86
210059408529,Feminino,1,Parda,Não respondeu,NA,NA,1,1,1,1,438.9,389.1,316.6,335.2,240,C,D,B,C,3,343.96
210058317971,Feminino,1,Parda,Não respondeu,NA,NA,1,0,0,1,395.6,0,0,355.4,0,C,C,F,F,5,150.2
210058504877,Feminino,2,Parda,Privada,Ensino Regular,Privada,1,1,1,1,470.7,576.6,486.9,443.6,800,B,D,A,B,6,555.56
210060568359,Masculino,3,Branca,Pública,Ensino Regular,NA,1,1,1,1,393.5,472.2,446.7,512.2,520,E,D,C,B,3,468.92
210059844557,Feminino,5,Parda,Não respondeu,NA,NA,1,1,1,1,420.8,450,443.2,434.5,460,B,D,C,C,4,441.7
210058587369,Feminino,3,Preta,Pública,Ensino Regular,NA,1,1,1,1,423.3,557.6,465.4,500.8,820,H,E,C,F,5,553.42
210061654779,Feminino,4,Parda,Não respondeu,NA,NA,1,1,1,1,566,476.5,460.6,390.6,500,E,E,C,B,3,478.74
210059640655,Feminino,1,Parda,Não respondeu,NA,NA,1,1,1,1,429.6,502.1,458.3,595.6,520,E,D,A,B,4,501.12
210062009796,Feminino,2,Branca,Não respondeu,NA,NA,1,0,0,1,622.3,0,0,573.1,0,F,F,E,D,4,239.07999999999998
210062058395,Feminino,1,Branca,Não respondeu,NA,NA,1,1,1,1,543.6,607.2,628.7,672.3,880,C,G,C,E,4,666.36
210059579636,Masculino,7,Branca,Não respondeu,NA,NA,0,0,0,0,0,0,0,0,0,F,F,D,B,2,0
210060386961,Feminino,2,Branca,Pública,Ensino Regular,NA,1,1,1,1,487.9,526.1,570.1,390.3,660,C,C,C,B,4,526.88
210059526459,Feminino,15,Amarela,Não respondeu,NA,NA,1,1,1,1,388.9,463.1,429.4,350.6,280,C,C,A,B,1,382.4
210060913448,Feminino,2,Parda,Não respondeu,NA,NA,1,1,1,1,560.7,503.1,455,520.9,0,E,D,F,D,5,407.94
210058881214,Feminino,3,Branca,Pública,Ensino Regular,Estadual,1,1,1,1,514.9,551.5,476.7,599.7,660,C,C,A,A,4,560.56
210058277492,Masculino,5,Branca,Pública,Ensino Regular,Estadual,0,0,0,0,0,0,0,0,0,E,B,F,B,3,0
210060619158,Masculino,4,Branca,Não respondeu,NA,NA,1,1,1,1,528.3,584,552.8,521.6,720,G,E,D,B,4,581.34
210058296479,Masculino,9,Parda,Não respondeu,NA,NA,0,0,0,0,0,0,0,0,0,E,D,C,F,1,0
210058497162,Feminino,2,Branca,Privada,Ensino Regular,Privada,1,1,1,1,599.8,579.6,501,704.6,820,F,G,F,D,3,641
210058609721,Masculino,3,Branca,Pública,Ensino Regular,Estadual,1,1,1,1,538.5,598.1,545.4,550.6,660,H,E,F,B,2,578.52
210061613972,Feminino,12,Não declarado,Não respondeu,NA,NA,1,1,1,1,612,617,632.7,687.8,580,G,G,D,D,2,625.9
210060304749,Masculino,11,Branca,Não respondeu,NA,NA,1,1,1,1,612.6,625.9,555.7,523.7,780,B,E,A,B,1,619.58
210059624149,Masculino,3,Branca,Privada,Ensino Regular,Privada,1,1,1,1,567,601.4,603.1,564.4,580,E,G,C,D,3,583.18
210060651811,Feminino,2,Branca,Privada,Ensino Regular,Privada,1,1,1,1,603.6,607.8,582.7,745.6,920,G,G,D,D,4,691.94
210061566795,Feminino,1,Parda,Não respondeu,NA,NA,1,1,1,1,494.1,503.4,584.7,583.2,680,G,F,E,E,6,569.08
210061934963,Masculino,5,Parda,Pública,Ensino Regular,Federal,0,0,0,0,0,0,0,0,0,C,C,B,B,4,0
210060141383,Feminino,3,Parda,Não respondeu,NA,NA,1,1,1,1,596.8,589.6,675.1,555.1,620,D,E,B,B,4,607.32
210060398138,Masculino,1,Branca,Não respondeu,NA,NA,1,1,1,1,506.7,501.1,495.5,602.8,640,E,D,D,B,5,549.22
210058961032,Feminino,7,Preta,Não respondeu,NA,NA,0,0,0,0,0,0,0,0,0,A,A,A,A,5,0
210061752629,Feminino,4,Parda,Não respondeu,NA,NA,1,1,1,1,567.8,583.8,570.4,552.9,520,E,E,B,F,3,558.98
210061389218,Masculino,4,Preta,Não respondeu,NA,NA,1,1,1,1,444.9,545.7,463.8,427,580,A,C,C,F,3,492.28000000000003
210059159223,Feminino,6,Parda,Não respondeu,NA,NA,1,1,1,1,556.3,538.5,514.7,596.6,560,E,E,B,B,4,553.22
210058487585,Masculino,3,Branca,Não respondeu,NA,NA,0,0,0,0,0,0,0,0,0,E,F,C,F,6,0
210058827582,Masculino,3,Branca,Pública,Ensino Regular,NA,1,1,1,1,502.3,526.6,512.8,577.8,520,C,E,C,B,3,527.9
210060282810,Feminino,13,Parda,Não respondeu,NA,NA,0,0,0,0,0,0,0,0,0,A,F,C,B,3,0
210061376641,Masculino,3,Parda,Pública,Ensino Regular,Estadual,0,0,0,0,0,0,0,0,0,E,E,B,D,3,0
210060211912,Feminino,15,Parda,Não respondeu,NA,NA,1,1,1,1,438.6,393.5,477.6,396.4,520,E,A,A,A,1,445.22
210061956173,Masculino,3,Branca,Privada,Ensino Regular,Privada,1,1,1,1,478.3,540.8,526.5,657,880,F,G,D,D,5,616.52
210058849961,Feminino,1,Parda,Não respondeu,NA,NA,1,1,1,1,409.5,537.1,476,472.6,740,E,G,C,E,2,527.04
210060518650,Masculino,2,Branca,Privada,Ensino Regular,Privada,1,1,1,1,622.5,585.3,515.6,732.7,760,G,G,E,E,3,643.22
210061473532,Feminino,3,Parda,Pública,Ensino Regular,Estadual,1,1,1,1,396.3,390.6,446.9,454.6,560,B,E,C,B,4,449.68
210058233399,Feminino,12,Parda,Não respondeu,NA,NA,0,0,0,0,0,0,0,0,0,E,G,D,E,5,0
210061201692,Feminino,3,Branca,Pública,Ensino Regular,Estadual,1,1,1,1,486.2,513.7,551.5,612,500,E,D,D,F,5,532.6800000000001
210059705302,Feminino,15,Branca,Não respondeu,NA,NA,1,1,1,1,449.6,371.6,453.7,369.9,0,B,B,A,A,4,328.96
210060250067,Feminino,4,Parda,Não respondeu,NA,NA,1,1,1,1,490.6,425.4,440.2,542.8,800,E,F,D,D,5,539.8
210060223351,Feminino,3,Branca,Não respondeu,NA,NA,1,1,1,1,562.1,576.5,565.4,580.5,760,F,E,C,F,5,608.9
210060735728,Masculino,7,Branca,Não respondeu,NA,NA,1,1,1,1,493.3,491.6,422,555.3,600,B,C,C,B,1,512.44
210060677789,Feminino,5,Parda,Não respondeu,NA,NA,0,0,0,0,0,0,0,0,0,B,E,A,B,5,0
210059627843,Masculino,3,Parda,Pública,Ensino Regular,Estadual,1,1,1,1,417.5,425.4,307.6,356,420,C,E,D,D,4,385.3
210059395488,Feminino,1,Parda,Não respondeu,NA,NA,1,1,1,1,516.8,520.9,438.3,497.4,520,B,G,B,D,4,498.68
210060558337,Masculino,5,Branca,Não respondeu,NA,NA,1,1,1,1,560.5,654.3,664.5,686.1,880,B,E,C,B,3,689.08
210060205290,Masculino,3,Branca,Pública,Ensino Regular,Privada,1,1,1,1,587.1,508.9,543.6,525.3,420,C,E,C,C,4,516.98
210060501115,Masculino,4,Branca,Pública,Ensino Regular,NA,0,0,0,0,0,0,0,0,0,H,D,B,B,3,0
210061434914,Masculino,12,Branca,Não respondeu,NA,NA,0,0,0,0,0,0,0,0,0,E,E,F,B,2,0
210059104544,Masculino,3,Branca,Não respondeu,NA,NA,0,1,1,0,0,514.3,432.4,0,560,B,B,D,F,2,301.34
210059187058,Feminino,16,Branca,Não respondeu,NA,NA,0,0,0,0,0,0,0,0,0,B,B,A,A,2,0
210061898858,Feminino,5,Branca,Não respondeu,NA,NA,1,1,1,1,499.5,554.5,534.9,462.9,780,E,E,A,B,4,566.36
210059331039,Feminino,3,Parda,Não respondeu,NA,NA,0,0,0,0,0,0,0,0,0,H,E,F,F,4,0
210058944472,Masculino,3,Parda,Pública,Ensino Regular,Estadual,1,1,1,1,495.8,470.7,402.1,533.5,540,B,B,A,A,5,488.42
210060681353,Masculino,6,Branca,Não respondeu,NA,NA,0,0,0,0,0,0,0,0,0,E,D,D,F,3,0
210061423052,Feminino,8,Branca,Não respondeu,NA,NA,1,1,1,1,479.6,559.5,526.3,528,700,D,B,C,B,4,558.68
210061899329,Feminino,2,Branca,Não respondeu,NA,NA,0,1,1,0,0,587.4,567.2,0,320,H,C,C,A,7,294.92
210059054442,Feminino,8,Parda,Não respondeu,NA,NA,1,1,1,1,487.6,527.5,505.8,517,600,B,E,A,A,4,527.58
210060857994,Masculino,5,Branca,Não respondeu,NA,NA,1,1,1,1,650,692.1,647.6,804,880,D,E,D,D,2,734.74
210061384113,Feminino,8,Parda,Não respondeu,NA,NA,1,1,1,1,405,488.2,433.5,382.8,600,C,H,C,B,6,461.9
210060010299,Masculino,4,Parda,Privada,Ensino Regular,Privada,1,1,1,1,423.7,458,463,511.8,540,A,E,A,D,3,479.3
210060344877,Feminino,1,Parda,Não respondeu,NA,NA,1,1,1,1,443.6,478.1,461,463.6,380,H,E,A,B,4,445.26
210060361641,Masculino,3,Parda,Pública,Ensino Regular,Estadual,0,1,1,0,0,474.5,482.4,0,480,E,E,C,D,5,287.38
210059171984,Masculino,5,Branca,Não respondeu,NA,NA,1,1,1,1,681.7,627.1,644.7,723,580,E,C,A,A,3,651.3000000000001
210059553653,Masculino,11,Branca,Não respondeu,NA,NA,0,0,0,0,0,0,0,0,0,E,H,A,B,2,0
210059382853,Feminino,3,Branca,Privada,Ensino Regular,Privada,1,1,1,1,570.8,645.3,632.7,785.8,960,E,F,C,D,2,718.92
210060527127,Masculino,11,Parda,Não respondeu,NA,NA,0,0,0,0,0,0,0,0,0,E,F,D,D,6,0
210060254646,Feminino,3,Parda,Pública,Ensino Regular,Estadual,1,1,1,1,543.9,574.5,565.1,553.2,760,B,E,A,B,3,599.34
210061067829,Masculino,11,Branca,Não respondeu,NA,NA,1,1,1,1,489.4,485.6,474.2,480.5,340,E,E,A,B,2,453.94
210060789680,Feminino,3,Branca,Pública,Ensino Regular,Estadual,1,1,1,1,481.8,524.7,538.9,450.9,440,F,E,B,F,4,487.26
210058178195,Feminino,7,Parda,Não respondeu,NA,NA,1,1,1,1,520.2,480,567.1,391.9,600,H,E,F,B,6,511.84000000000003
210061694964,Feminino,2,Branca,Não respondeu,NA,NA,1,1,1,1,444.8,520.7,524.9,602.3,620,D,D,C,B,3,542.54
210060895379,Masculino,6,Parda,Não respondeu,NA,NA,1,1,1,1,519.5,554.3,555.7,553.7,840,C,D,A,A,4,604.64
210059415945,Masculino,3,Preta,Não respondeu,NA,NA,0,0,0,0,0,0,0,0,0,E,E,F,F,3,0
210058783025,Feminino,4,Parda,Não respondeu,NA,NA,1,1,1,1,499.9,485.1,496.8,359.6,520,C,C,A,B,3,472.28000000000003
210060550027,Masculino,3,Branca,Não respondeu,NA,NA,1,1,1,1,462.4,340.9,432.5,495.1,560,E,D,B,B,4,458.18
210061844806,Feminino,2,Branca,Não respondeu,NA,NA,0,0,0,0,0,0,0,0,0,F,F,D,D,4,0
210059418320,Feminino,10,Preta,Não respondeu,NA,NA,1,1,1,1,438.1,528.6,511.1,411.4,660,C,C,A,A,4,509.84000000000003
210061700853,Masculino,7,Parda,Não respondeu,NA,NA,1,1,1,1,391,348.1,305.5,413.2,520,B,E,B,B,3,395.56
210058176202,Feminino,13,Parda,Pública,NA,NA,1,1,1,1,470.5,518.1,463.8,344.1,460,A,A,B,B,2,451.3
210061511520,Feminino,4,Parda,Não respondeu,NA,NA,0,0,0,0,0,0,0,0,0,D,E,A,B,1,0
210060042649,Feminino,17,Branca,Não respondeu,NA,NA,1,1,1,1,412.7,387.4,462,387.3,480,B,E,A,A,3,425.88
210058566051,Masculino,5,Amarela,Não respondeu,NA,NA,1,1,1,1,483.1,474.8,523.4,394.2,620,E,C,B,F,6,499.1
210060123684,Feminino,4,Branca,Não respondeu,NA,NA,0,0,0,0,0,0,0,0,0,D,D,A,B,2,0
210060003615,Feminino,2,Parda,Pública,Ensino Regular,Estadual,1,1,1,1,469.4,570.5,548.2,590.7,900,C,E,D,B,4,615.76
210060723490,Feminino,4,Branca,Não respondeu,NA,NA,1,1,1,1,393.1,485.8,493.8,470.7,920,E,E,D,B,3,552.6800000000001
210060447585,Feminino,12,Branca,Não respondeu,NA,NA,0,0,0,0,0,0,0,0,0,B,E,A,A,4,0
210058362052,Masculino,2,Parda,Privada,Ensino Regular,Privada,1,1,1,1,514.6,425,443.5,488.5,580,G,E,E,A,3,490.32
210061625978,Masculino,2,Branca,Pública,Ensino Regular,Estadual,1,1,1,1,560.9,541.7,559.5,407.8,500,E,G,D,D,3,513.98
210061209476,Masculino,1,Parda,Não respondeu,NA,NA,1,1,1,1,593.2,596.2,608.2,642.1,620,F,F,D,B,2,611.94
210059875545,Feminino,1,Branca,Não respondeu,NA,NA,1,1,1,1,639.6,638,606,768,920,G,G,E,E,3,714.32
210058131648,Masculino,3,Parda,Pública,Ensino Regular,Estadual,0,0,0,0,0,0,0,0,0,A,D,B,B,4,0
210060275864,Masculino,7,Parda,Pública,Ensino Regular,Federal,1,1,1,1,479.5,422.7,503.5,365,640,C,C,C,C,5,482.14
210061550124,Feminino,4,Branca,Não respondeu,NA,NA,1,1,1,1,581.8,627.6,551.3,678.2,960,F,G,D,D,4,679.78
210061105974,Feminino,15,Preta,Não respondeu,NA,NA,0,0,0,0,0,0,0,0,0,E,E,C,B,3,0
210060700171,Masculino,3,Preta,Pública,Ensino Regular,NA,1,1,1,1,491.1,507.5,463.1,426.1,520,D,C,A,B,3,481.56
210059781512,Masculino,2,Parda,Pública,Ensino Regular,Estadual,1,1,1,1,400.1,537.3,476.2,382.1,820,B,C,C,B,3,523.14
210058169587,Masculino,3,Parda,Pública,Ensino Regular,Estadual,1,1,1,1,527,438,530.9,609.1,480,C,D,A,A,6,517
210059301973,Feminino,4,Branca,Não respondeu,NA,NA,1,1,1,1,500.1,489.3,510.3,387.9,920,E,E,B,B,4,561.52
210059527052,Feminino,5,Parda,Não respondeu,NA,NA,1,1,1,1,380,422.9,458.1,445.8,540,B,E,C,D,3,449.36
210059437144,Masculino,3,Branca,Não respondeu,NA,NA,1,1,1,1,651.2,654.2,588.9,799,960,E,D,A,A,5,730.66
210059324265,Feminino,2,Parda,Pública,Ensino Regular,NA,1,1,1,1,503.1,530.6,545.5,654.4,740,F,E,E,B,4,594.72
210061069612,Masculino,11,Parda,Não respondeu,NA,NA,0,0,0,0,0,0,0,0,0,C,C,F,F,2,0
210058733152,Feminino,2,Parda,Pública,Ensino Regular,Privada,1,1,1,1,483.6,528.9,532.8,705.2,700,F,E,D,B,4,590.1
210058041137,Feminino,7,Parda,Não respondeu,NA,NA,0,0,0,0,0,0,0,0,0,E,E,D,D,2,0
210059976434,Feminino,5,Branca,Não respondeu,NA,NA,1,1,1,1,569.1,527,643.9,671.9,740,B,E,F,F,4,630.38
210058994620,Masculino,2,Parda,Não respondeu,NA,NA,1,1,1,1,582.5,519.5,523.1,665.7,520,D,E,C,D,4,562.16
210060633699,Feminino,4,Preta,Não respondeu,NA,NA,1,1,1,1,473.4,616.1,589.4,525,520,D,E,C,B,4,544.78
210059948470,Masculino,11,Branca,Não respondeu,NA,NA,0,0,0,0,0,0,0,0,0,B,B,A,A,2,0
210059812699,Masculino,2,Parda,Pública,Ensino Regular,NA,0,0,0,0,0,0,0,0,0,E,E,B,B,4,0
210058716882,Feminino,6,Parda,Não respondeu,NA,NA,1,1,1,1,0,481.8,426.3,0,420,D,E,B,C,6,265.62
210060254575,Masculino,8,Preta,Não respondeu,NA,NA,0,0,0,0,0,0,0,0,0,A,D,A,B,4,0
210061197506,Masculino,3,Branca,Privada,Ensino Regular,Privada,1,1,1,1,583.2,608.3,579.1,561.4,620,D,G,C,D,4,590.4
210059991912,Feminino,3,Parda,Pública,Ensino Regular,Estadual,0,0,0,0,0,0,0,0,0,G,E,C,D,3,0
210058962662,Feminino,1,Parda,Não respondeu,NA,NA,0,0,0,0,0,0,0,0,0,H,G,F,F,4,0
210058390521,Masculino,3,Parda,Não respondeu,NA,NA,1,1,1,1,420.7,529.8,476.3,475.7,540,H,H,A,A,3,488.5
210058139686,Feminino,2,Parda,Pública,Ensino Regular,NA,1,1,1,1,493.2,509.5,479.9,407.1,480,H,D,A,A,5,473.94
210061499589,Feminino,11,Branca,Não respondeu,NA,NA,0,1,1,0,0,476.3,409.5,0,600,B,D,A,A,3,297.16
210060646283,Masculino,3,Preta,Pública,Ensino Regular,Estadual,1,1,1,1,438.8,472.5,457.5,497.7,540,E,E,C,B,4,481.3
210061730075,Feminino,1,Parda,Não respondeu,NA,NA,1,1,1,1,575.1,606.7,596.1,695.1,740,F,F,D,D,2,642.6
210058775735,Masculino,2,Branca,Privada,Ensino Regular,Privada,1,1,1,1,604.7,598.5,566.7,727.1,780,F,E,E,B,3,655.4
210060379648,Feminino,8,Parda,Não respondeu,NA,NA,1,1,1,1,406.5,451,501.4,425.3,620,B,E,F,B,4,480.84
210060768026,Feminino,3,Preta,Pública,Ensino Regular,NA,1,1,1,1,485.1,563.6,530.9,668,760,E,E,B,B,5,601.52
210058483672,Masculino,2,Branca,Pública,Ensino Regular,Municipal,1,1,1,1,456.8,495.9,472.7,442.5,520,E,F,F,B,2,477.58
210061902809,Masculino,3,Parda,Não respondeu,NA,NA,1,1,1,1,479.6,591.2,600.7,572.8,780,G,E,D,F,3,604.86
210058546148,Feminino,4,Parda,Não respondeu,NA,NA,1,1,1,1,480.7,513.2,528.8,381.6,820,E,D,D,B,5,544.86
210060941522,Feminino,1,Branca,Não respondeu,NA,NA,1,1,1,1,587.7,587,692,675,760,F,E,D,D,5,660.34
210059412275,Masculino,11,Parda,Não respondeu,NA,NA,0,1,1,0,0,497.1,417.7,0,500,H,H,F,B,2,282.96
210059133486,Masculino,3,Parda,Pública,Ensino Regular,Estadual,1,1,1,1,566.8,540.4,543.5,523.3,500,E,E,B,B,4,534.8
210059486674,Feminino,2,Branca,Pública,Ensino Regular,NA,1,1,1,1,551,547.5,559.2,616.6,800,E,D,A,B,9,614.86
210060154959,Feminino,11,Parda,Não respondeu,NA,NA,0,0,0,0,0,0,0,0,0,C,E,A,A,1,0
210059879813,Feminino,3,Branca,Privada,Ensino Regular,Privada,1,1,1,1,513,609.5,580.3,637.9,940,H,H,F,F,3,656.14
210058304989,Feminino,4,Preta,Não respondeu,NA,NA,1,1,1,1,404.1,570.4,593.1,491.5,800,B,D,A,A,4,571.82
210060923192,Feminino,6,Parda,Não respondeu,NA,NA,1,1,1,1,570.3,581.5,584.8,666.3,900,E,F,B,D,4,660.5799999999999
210060105500,Masculino,6,Parda,Não respondeu,NA,NA,0,0,0,0,0,0,0,0,0,D,F,C,D,3,0
210059150157,Feminino,13,Parda,Não respondeu,NA,NA,0,0,0,0,0,0,0,0,0,B,B,C,D,3,0
210058957921,Masculino,16,Branca,Não respondeu,NA,NA,1,1,1,1,538.6,596.9,579.2,604.5,460,D,C,B,D,4,555.84
210061373274,Feminino,2,Parda,Pública,Ensino Regular,Estadual,0,0,0,0,0,0,0,0,0,H,E,F,C,3,0
210061058136,Masculino,4,Branca,Pública,Ensino Regular,Estadual,1,1,1,1,524.6,502,483.7,438.8,580,B,D,C,C,3,505.82
210059955685,Feminino,11,Preta,Não respondeu,NA,NA,1,1,1,1,611.5,616.5,610.6,711.6,760,B,H,F,F,2,662.04
210058863847,Feminino,2,Branca,Privada,Ensino Regular,Privada,1,1,1,1,544.5,569.6,593.3,809.6,960,F,G,D,E,4,695.4
210059610733,Feminino,8,Parda,Não respondeu,NA,NA,0,1,1,0,0,433.3,515.2,0,440,B,C,A,A,4,277.7
210058487881,Feminino,10,Parda,Não respondeu,NA,NA,0,0,0,0,0,0,0,0,0,H,B,C,F,2,0
210058494486,Feminino,3,Branca,Privada,Ensino Regular,Privada,1,1,1,1,360.1,354.9,539.6,372.3,900,E,F,D,D,3,505.38
210061943437,Masculino,3,Preta,Privada,Ensino Regular,Privada,1,1,1,1,491.2,476.6,438.7,615.2,780,H,E,C,C,5,560.34
210060423162,Feminino,2,Branca,Não respondeu,NA,NA,0,1,1,0,0,502.3,535,0,460,G,G,D,D,3,299.46
210060350744,Masculino,3,Branca,Pública,Ensino Regular,Estadual,0,0,0,0,0,0,0,0,0,B,D,F,D,4,0
210060589475,Feminino,4,Parda,Não respondeu,NA,NA,1,1,1,1,484.7,508.1,399.5,436.2,620,B,B,A,A,3,489.7
210061132692,Feminino,3,Amarela,Pública,Ensino Regular,Estadual,1,1,1,1,506.9,354.7,352.5,349.2,460,D,D,A,A,4,404.65999999999997
210058411529,Feminino,2,Branca,Não respondeu,NA,NA,0,1,1,0,0,553.6,468.2,0,640,E,B,B,B,2,332.36
210061876290,Feminino,1,Branca,Não respondeu,NA,NA,1,1,1,1,493.5,486.7,561.8,640.2,580,E,F,D,B,4,552.44
210058781030,Feminino,5,Parda,Não respondeu,NA,NA,1,1,1,1,465.9,500,527.7,412.6,620,H,C,F,B,1,505.24
210061356329,Feminino,2,Preta,Não respondeu,NA,NA,1,1,1,1,565.2,604.5,592.3,575,820,D,G,A,D,5,631.4
210061400707,Feminino,13,Parda,Não respondeu,NA,NA,0,0,0,0,0,0,0,0,0,E,D,A,C,1,0
210060173507,Feminino,2,Parda,Não respondeu,NA,NA,1,1,1,1,514.3,494.9,496,574.2,600,E,B,C,B,3,535.88
210059366969,Feminino,10,Preta,Não respondeu,NA,NA,1,1,1,1,437,337.7,554.9,460.8,580,B,E,F,B,1,474.08
210059759326,Masculino,4,Parda,Pública,Ensino Regular,Estadual,1,1,1,1,505.6,530.2,537.4,548.9,580,H,E,D,B,4,540.42
210058355842,Masculino,2,Branca,Pública,Ensino Regular,NA,1,1,1,1,575.5,610.6,594.8,615.4,920,E,E,D,F,3,663.26
210059287772,Feminino,3,Branca,Não respondeu,NA,NA,1,1,1,1,539.6,568.9,583.5,506.1,800,E,D,C,B,3,599.62
210061501485,Feminino,11,Parda,Não respondeu,NA,NA,0,0,0,0,0,0,0,0,0,B,B,A,A,6,0
210061381865,Feminino,3,Parda,Pública,Ensino Regular,Estadual,1,1,1,1,444.2,583,482.4,403,680,E,E,F,B,2,518.52
210060173731,Feminino,7,Parda,Não respondeu,NA,NA,0,0,0,0,0,0,0,0,0,B,B,A,B,5,0
210060283948,Feminino,1,Branca,Não respondeu,NA,NA,1,1,1,1,461.7,558,565.3,515.1,580,F,F,D,D,3,536.02
210058970850,Masculino,3,Preta,Pública,Ensino Regular,NA,0,0,0,0,0,0,0,0,0,B,E,B,B,4,0
210061461717,Masculino,1,Branca,Não respondeu,NA,NA,1,1,1,1,504.1,555.1,534.8,433.1,360,H,E,F,B,2,477.42
210058347384,Feminino,3,Branca,Privada,Ensino Regular,Privada,1,1,1,1,521.6,612.4,622,576,560,G,F,E,F,2,578.4
210061369022,Feminino,5,Branca,Não respondeu,NA,NA,1,1,1,1,584.4,609.1,660.5,607.6,640,H,E,F,B,3,620.32
210060467330,Feminino,3,Branca,Pública,Ensino Regular,Estadual,1,1,1,1,500,468.3,518.5,482.8,460,E,F,B,B,5,485.92
210058871864,Feminino,11,Parda,Não respondeu,NA,NA,0,0,0,0,0,0,0,0,0,E,F,F,D,1,0
210059282449,Masculino,4,Parda,Não respondeu,NA,NA,0,0,0,0,0,0,0,0,0,G,G,D,D,5,0
210059309431,Masculino,12,Parda,Não respondeu,NA,NA,1,1,1,1,485.2,523.6,522.2,485.2,280,B,C,B,F,1,459.24
210059504958,Feminino,7,Branca,Não respondeu,NA,NA,1,1,1,1,693.5,669,614.4,786.6,980,C,E,A,A,4,748.7
210060032867,Feminino,3,Branca,Não respondeu,NA,NA,0,0,0,0,0,0,0,0,0,E,E,D,F,3,0
210060019936,Feminino,2,Branca,Não respondeu,NA,NA,1,1,1,1,414.5,515.4,557.8,420.2,560,F,E,A,D,4,493.58
210060432713,Feminino,2,Branca,Privada,Ensino Regular,Privada,1,1,1,1,621.4,629.3,593.5,778.3,820,G,G,D,D,3,688.5
210060735308,Feminino,3,Preta,Pública,Ensino Regular,NA,1,1,1,1,547.8,453.6,521.4,430.1,680,F,G,B,B,3,526.58
210058785933,Masculino,6,Branca,Não respondeu,NA,NA,1,1,1,1,488.4,538.8,541.3,530.6,600,B,D,C,B,3,539.8199999999999
210061771150,Feminino,3,Preta,Não respondeu,NA,NA,0,0,0,0,0,0,0,0,0,B,B,C,B,5,0
210060520297,Masculino,5,Parda,Não respondeu,NA,NA,0,0,0,0,0,0,0,0,0,E,C,C,B,5,0
210060104847,Masculino,5,Parda,Não respondeu,NA,NA,1,1,1,1,529.6,563.6,571.5,545.7,560,B,C,C,B,1,554.08
210060357907,Feminino,2,Preta,Pública,Ensino Regular,Estadual,1,1,1,1,497.8,619.7,572.2,609.8,820,E,C,C,B,7,623.9
210060042595,Feminino,5,Parda,Não respondeu,NA,NA,1,1,1,1,456.1,539.4,514.6,538,780,H,E,B,B,3,565.62
210058058526,Feminino,6,Branca,Não respondeu,NA,NA,1,1,1,1,641.7,663.3,600.4,659.9,940,D,D,D,B,3,701.06
210060737600,Feminino,3,Preta,Pública,Ensino Regular,NA,0,1,1,0,0,475.8,456.8,0,480,C,C,C,C,3,282.52
210060533273,Masculino,4,Parda,Não respondeu,NA,NA,1,1,1,1,716.2,675.3,603.1,767.6,940,B,D,F,B,3,740.44
210058276171,Masculino,4,Branca,Não respondeu,NA,NA,1,1,1,1,653,664.4,650.6,726.5,900,F,F,C,C,4,718.9
210060359435,Feminino,4,Branca,Não respondeu,NA,NA,1,1,1,1,582.3,576.2,553.4,607.6,660,E,F,D,D,5,595.9
